,Sample,alb1,alb2,bic1,bic2,lob1,lob2,lyr1,lyr2,mac1,mac2,mar,mic,mon,mue1,sin,ste,alb_mic,mic_mon,mic_alb,mue_pri,pri_mue,ste_mar5,sin_mar5,ste_mar,ste_sin,Run,pri,mue2,alb5,bic_lyr,pri2,colnum,species,state,site,lat,long
2408,SYST-MOR-0007019,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.997738,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.002162,NA,NA,NA,NA,KS_SMP_299_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.981382,-94.791558
2409,SYST-MOR-0007019,1e-05,NA,NA,NA,1e-05,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,KS_SMP_299_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.981382,-94.791558
2410,SYST-MOR-0007019,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,5,1e-05,NA,NA,NA,NA,KS_SMP_299_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.981382,-94.791558
2411,SYST-MOR-0007020,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,KS_SMP_300_MG,Quercus macrocarpa Michx.,Kansas,Shawnee Mission Park ,38.981467,-94.791896
2412,SYST-MOR-0007021,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99989,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,KS_SMP_301_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.981539,-94.792305
2413,SYST-MOR-0007021,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,0.99989,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,KS_SMP_301_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.981539,-94.792305
2414,SYST-MOR-0007021,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,KS_SMP_301_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.981539,-94.792305
2415,SYST-MOR-0007021,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,0.99989,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,6,1e-05,NA,NA,NA,NA,KS_SMP_301_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.981539,-94.792305
2416,SYST-MOR-0007022,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.999886,NA,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,KS_SMP_302_MG,Quercus macrocarpa Michx.,Kansas,Shawnee Mission Park ,38.981904,-94.793731
2417,SYST-MOR-0007023,1e-05,1e-05,1e-05,NA,1e-05,NA,1.2e-05,NA,1.6e-05,NA,NA,1e-05,1e-05,0.460523,NA,NA,NA,NA,NA,NA,NA,1e-05,1.7e-05,NA,NA,8,0.539362,NA,NA,NA,NA,KS_SMP_303_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.981893,-94.793894
2418,SYST-MOR-0007023,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,0.99989,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,KS_SMP_303_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.981893,-94.793894
2419,SYST-MOR-0007023,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,NA,NA,0.557186,1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,1e-05,NA,18,0.442714,NA,NA,NA,NA,KS_SMP_303_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.981893,-94.793894
2420,SYST-MOR-0007023,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,KS_SMP_303_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.981893,-94.793894
2421,SYST-MOR-0007024,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,KS_SMP_304_MG,Quercus macrocarpa Michx.,Kansas,Shawnee Mission Park ,38.981944,-94.794164
2422,SYST-MOR-0007025,1.2e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.999888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,KS_SMP_305_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.982533,-94.795299
2423,SYST-MOR-0007025,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,0.99989,NA,NA,NA,1e-05,NA,14,NA,NA,NA,NA,NA,KS_SMP_305_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.982533,-94.795299
2424,SYST-MOR-0007025,1.3e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,0.999887,1e-05,1e-05,NA,NA,23,NA,NA,NA,NA,NA,KS_SMP_305_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.982533,-94.795299
2425,SYST-MOR-0007025,1e-05,NA,NA,NA,1e-05,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,KS_SMP_305_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.982533,-94.795299
2426,SYST-MOR-0007025,1e-05,NA,1.3e-05,NA,1e-05,1e-05,1e-05,NA,1.5e-05,NA,NA,1e-05,2e-05,0.536248,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,0.463634,NA,NA,NA,NA,KS_SMP_305_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.982533,-94.795299
2427,SYST-MOR-0007025,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,0.99989,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,KS_SMP_305_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.982533,-94.795299
2428,SYST-MOR-0007025,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,0.99989,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,5,1e-05,NA,NA,NA,NA,KS_SMP_305_MG,Quercus muehlenbergii Engelm.,Kansas,Shawnee Mission Park,38.982533,-94.795299
2429,SYST-MOR-0007026,NA,NA,1e-05,NA,1.4e-05,NA,1.3e-05,NA,1.7e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1.1e-05,NA,NA,NA,NA,NA,NA,0.999871,NA,9,1.4e-05,1e-05,NA,NA,NA,KS_SMP_306_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.980548,-94.789849
2430,SYST-MOR-0007026,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,KS_SMP_306_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.980548,-94.789849
2431,SYST-MOR-0007026,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,20,NA,NA,NA,NA,NA,KS_SMP_306_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.980548,-94.789849
2432,SYST-MOR-0007026,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,0.99989,1e-05,NA,NA,1,NA,NA,NA,NA,NA,KS_SMP_306_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.980548,-94.789849
2433,SYST-MOR-0007026,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,6,1e-05,NA,NA,NA,NA,KS_SMP_306_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.980548,-94.789849
2434,SYST-MOR-0007026,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,13,1e-05,NA,NA,NA,NA,KS_SMP_306_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.980548,-94.789849
2435,SYST-MOR-0007026,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,0.99989,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,KS_SMP_306_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.980548,-94.789849
2436,SYST-MOR-0007026,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,8,1e-05,NA,NA,NA,NA,KS_SMP_306_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.980548,-94.789849
2437,SYST-MOR-0007027,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2438,SYST-MOR-0007027,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,5,1e-05,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2439,SYST-MOR-0007027,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,14,NA,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2440,SYST-MOR-0007027,1e-05,NA,NA,NA,1e-05,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2441,SYST-MOR-0007027,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,0.99989,NA,18,1e-05,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2442,SYST-MOR-0007027,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,3,1e-05,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2443,SYST-MOR-0007027,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1.5e-05,0.358823,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641072,4,1e-05,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2444,SYST-MOR-0007027,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,8,1e-05,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2445,SYST-MOR-0007027,1e-05,NA,1.8e-05,NA,1e-05,NA,1.9e-05,NA,1e-05,1e-05,NA,1e-05,1.4e-05,NA,NA,NA,NA,NA,NA,1.3e-05,1.1e-05,0.999865,1e-05,NA,NA,1,NA,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2446,SYST-MOR-0007027,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,6,1e-05,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2447,SYST-MOR-0007027,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2448,SYST-MOR-0007027,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1.6e-05,NA,1.6e-05,0.999879,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2449,SYST-MOR-0007027,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1.3e-05,1e-05,0.999885,NA,1.2e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2450,SYST-MOR-0007027,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,20,NA,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2451,SYST-MOR-0007027,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,0.99989,1e-05,NA,NA,23,NA,NA,NA,NA,NA,KS_SMP_307_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.980615,-94.791199
2452,SYST-MOR-0007028,NA,NA,1.2e-05,NA,1e-05,NA,1e-05,NA,1.9e-05,1e-05,NA,NA,1e-05,1e-05,1.2e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,0.999877,NA,9,1e-05,1e-05,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2453,SYST-MOR-0007028,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1.3e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.999887,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2454,SYST-MOR-0007028,1e-05,NA,1.3e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1.6e-05,1.2e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,0.999879,1e-05,NA,NA,1,NA,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2455,SYST-MOR-0007028,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,13,1e-05,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2456,SYST-MOR-0007028,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,4,1e-05,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2457,SYST-MOR-0007028,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,6,1e-05,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2458,SYST-MOR-0007028,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,19,NA,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2459,SYST-MOR-0007028,1.7e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,0.999883,1e-05,NA,NA,23,NA,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2460,SYST-MOR-0007028,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2461,SYST-MOR-0007028,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,0.99989,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2462,SYST-MOR-0007028,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2463,SYST-MOR-0007028,1e-05,NA,NA,NA,1e-05,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2464,SYST-MOR-0007028,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,14,NA,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2465,SYST-MOR-0007028,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,3,1e-05,NA,NA,NA,NA,KS_SMP_308_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park ,38.98826,-94.801263
2466,SYST-MOR-0007029,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,19,NA,NA,NA,NA,NA,KS_SMP_309_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.988772,-94.801448
2467,SYST-MOR-0007029,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,KS_SMP_309_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.988772,-94.801448
2468,SYST-MOR-0007029,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,KS_SMP_309_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.988772,-94.801448
2469,SYST-MOR-0007029,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,KS_SMP_309_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.988772,-94.801448
2470,SYST-MOR-0007029,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,0.99989,1e-05,NA,NA,23,NA,NA,NA,NA,NA,KS_SMP_309_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.988772,-94.801448
2471,SYST-MOR-0007029,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,KS_SMP_309_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.988772,-94.801448
2472,SYST-MOR-0007029,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1.1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.999889,NA,3,1e-05,NA,NA,NA,NA,KS_SMP_309_MG,Quercus stellata Wangenh.,Kansas,Shawnee Mission Park,38.988772,-94.801448
2473,SYST-MOR-0007030,0.999865,NA,1e-05,NA,1e-05,NA,1e-05,NA,1.3e-05,NA,1.4e-05,2e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,1.8e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,KS_SMP_310_MG,Quercus alba L.,Kansas,Shawnee Mission Park,38.980013,-94.808196
2474,SYST-MOR-0007030,0.99989,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,KS_SMP_310_MG,Quercus alba L.,Kansas,Shawnee Mission Park,38.980013,-94.808196
2475,SYST-MOR-0007030,1e-05,0.99989,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,6,1e-05,NA,NA,NA,NA,KS_SMP_310_MG,Quercus alba L.,Kansas,Shawnee Mission Park,38.980013,-94.808196
2476,SYST-MOR-0007030,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,KS_SMP_310_MG,Quercus alba L.,Kansas,Shawnee Mission Park,38.980013,-94.808196
2477,SYST-MOR-0007031,0.99989,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13,1e-05,NA,NA,NA,NA,KS_SMP_311_MG,Quercus alba L.,Kansas,Shawnee Mission Park ,38.979953,-94.808065
2478,SYST-MOR-0007031,1e-05,0.99989,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,KS_SMP_311_MG,Quercus alba L.,Kansas,Shawnee Mission Park ,38.979953,-94.808065
2479,SYST-MOR-0007032,0.999883,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1.7e-05,NA,NA,NA,NA,KS_SMP_312_MG,Quercus alba L.,Kansas,Shawnee Mission Park,38.97957,-94.806827
2480,SYST-MOR-0007032,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,23,NA,NA,NA,NA,NA,KS_SMP_312_MG,Quercus alba L.,Kansas,Shawnee Mission Park,38.97957,-94.806827
2481,SYST-MOR-0007033,0.999882,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1.4e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4e-05,4,1e-05,NA,NA,NA,NA,KS_SMP_313_MG,Quercus alba L.,Kansas,Shawnee Mission Park ,38.979519,-94.80808
