,sample,alb,biclyr,lob,mac,micmon,muepri,sinstemar,pureCount,hybCount,hyb,sinstemar_1,muepri_1,alb_1,biclyr_1,lob_1,mac1_1,mac2_1,micmon_1,macComb,
540,SYST-MOR-0007239,none,none,none,none,pure?,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.30E-05,1.00E-05,1.00E-05,0.999927,2.00E-05,FALSE
541,SYST-MOR-0007240,none,none,none,none,pure?,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,2.00E-05,FALSE
542,SYST-MOR-0007241,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,0.010228,1.00E-05,0.685873,0.303849,1.00E-05,0.989722,TRUE
543,SYST-MOR-0007242,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.771866,0.228074,1.00E-05,0.99994,TRUE
544,SYST-MOR-0007243,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.830115,0.169825,1.00E-05,0.99994,TRUE
545,SYST-MOR-0007244,pure?,none,none,none,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.999929,1.00E-05,1.00E-05,1.00E-05,1.10E-05,1.00E-05,2.10E-05,TRUE
546,SYST-MOR-0007245,pure?,none,none,none,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,2.00E-05,TRUE
547,SYST-MOR-0007246,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.60E-05,0.652521,0.347413,1.00E-05,0.999934,TRUE
548,SYST-MOR-0007247,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.487751,0.507225,0.004975,0.994976,TRUE
549,SYST-MOR-0007248,pure?,none,none,none,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,2.00E-05,TRUE
550,SYST-MOR-0007249,pure?,none,none,none,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,2.00E-05,TRUE
551,SYST-MOR-0007250,pure?,none,none,none,none,none,none,1,0,pure,1.00E-05,1.10E-05,0.999929,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,2.00E-05,TRUE
552,SYST-MOR-0007251,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
553,SYST-MOR-0007252,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.10E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.999929,1.00E-05,0.999939,TRUE
554,SYST-MOR-0007253,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.051909,0.948031,1.00E-05,0.99994,TRUE
555,SYST-MOR-0007254,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
556,SYST-MOR-0007255,none,none,none,pure?,none,none,none,1,0,pure,1.30E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.999927,1.00E-05,0.999937,TRUE
557,SYST-MOR-0007256,pure?,none,none,none,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.976139,1.00E-05,1.00E-05,0.012181,0.011629,1.00E-05,0.02381,TRUE
558,SYST-MOR-0007257,hybrid?,none,hybrid?,none,none,none,none,0,2,hybrid,0.018255,0.034721,0.869578,1.00E-05,0.077405,1.00E-05,1.00E-05,1.00E-05,2.00E-05,FALSE
559,SYST-MOR-0007258,pure?,none,none,none,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.999266,1.00E-05,1.00E-05,1.00E-05,0.000674,1.00E-05,0.000684,TRUE
560,SYST-MOR-0007259,pure?,none,none,none,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.973138,1.00E-05,1.00E-05,1.00E-05,0.026802,1.00E-05,0.026812,TRUE
561,SYST-MOR-0007260,pure?,none,none,none,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.98024,1.00E-05,1.00E-05,0.000913,0.018797,1.00E-05,0.01971,TRUE
562,SYST-MOR-0007357,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
563,SYST-MOR-0007358,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
564,SYST-MOR-0007359,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,2.00E-05,1.00E-05,0.99992,1.00E-05,0.99993,TRUE
565,SYST-MOR-0007360,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
566,SYST-MOR-0007361,none,none,none,pure?,none,none,none,1,0,pure,0.003236,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.029001,0.967713,1.00E-05,0.996714,TRUE
567,SYST-MOR-0007362,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.20E-05,1.00E-05,1.00E-05,0.999928,1.00E-05,0.999938,TRUE
568,SYST-MOR-0007363,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
569,SYST-MOR-0007364,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
570,SYST-MOR-0007365,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
571,SYST-MOR-0007366,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
572,SYST-MOR-0007367,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,0.004734,1.00E-05,0.004439,1.00E-05,1.00E-05,0.990777,1.00E-05,0.990787,TRUE
573,SYST-MOR-0007368,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
574,SYST-MOR-0007369,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
575,SYST-MOR-0007370,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.10E-05,0.060659,0.939279,1.00E-05,0.999938,TRUE
576,SYST-MOR-0007371,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
577,SYST-MOR-0007372,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.007847,0.992093,1.00E-05,0.99994,TRUE
578,SYST-MOR-0007373,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
579,SYST-MOR-0007374,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
580,SYST-MOR-0007375,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
581,SYST-MOR-0007376,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
582,SYST-MOR-0007377,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.015269,0.984671,1.00E-05,0.99994,TRUE
583,SYST-MOR-0007378,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
584,SYST-MOR-0007379,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.013615,0.986324,1.00E-05,0.999939,TRUE
585,SYST-MOR-0007380,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,0.003331,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.996609,1.00E-05,0.996619,TRUE
586,SYST-MOR-0007381,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
587,SYST-MOR-0007382,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
588,SYST-MOR-0007383,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.50E-05,1.00E-05,0.999925,1.00E-05,0.999935,TRUE
589,SYST-MOR-0007384,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
590,SYST-MOR-0007385,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
591,SYST-MOR-0007386,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000173,0.999767,1.00E-05,0.99994,TRUE
592,SYST-MOR-0007387,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
593,SYST-MOR-0007388,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.40E-05,0.032836,0.967101,1.00E-05,0.999937,TRUE
594,SYST-MOR-0007389,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
595,SYST-MOR-0007390,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.019883,0.980057,1.00E-05,0.99994,TRUE
596,SYST-MOR-0007391,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.063767,0.936173,1.00E-05,0.99994,TRUE
597,SYST-MOR-0007392,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.90E-05,1.00E-05,0.027546,0.972385,1.00E-05,0.999931,TRUE
598,SYST-MOR-0007409,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.971208,0.028732,1.00E-05,0.99994,TRUE
599,SYST-MOR-0007410,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.94254,0.0574,1.00E-05,0.99994,TRUE
600,SYST-MOR-0007411,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.999225,0.000715,1.00E-05,0.99994,TRUE
601,SYST-MOR-0007412,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.999926,1.40E-05,1.00E-05,0.99994,TRUE
602,SYST-MOR-0007413,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.20E-05,1.00E-05,0.999928,1.00E-05,1.00E-05,0.999938,TRUE
603,SYST-MOR-0007414,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,0.99994,TRUE
604,SYST-MOR-0007415,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,0.99994,TRUE
605,SYST-MOR-0007416,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,0.99994,TRUE
606,SYST-MOR-0007417,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,0.99994,TRUE
607,SYST-MOR-0007418,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,0.99994,TRUE
608,SYST-MOR-0007419,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.940428,0.059512,1.00E-05,0.99994,TRUE
609,SYST-MOR-0007420,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,0.99994,TRUE
610,SYST-MOR-0007421,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.50E-05,0.999925,1.00E-05,1.00E-05,0.999935,TRUE
611,SYST-MOR-0007422,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.91879,0.08115,1.00E-05,0.99994,TRUE
612,SYST-MOR-0007423,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.981946,0.017994,1.00E-05,0.99994,TRUE
613,SYST-MOR-0007424,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.999507,0.000433,1.00E-05,0.99994,TRUE
614,SYST-MOR-0007425,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.095155,0.904785,1.00E-05,0.99994,TRUE
615,SYST-MOR-0007426,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,0.01533,1.10E-05,1.00E-05,0.014649,0.157668,0.812312,1.00E-05,0.96998,FALSE
616,SYST-MOR-0007427,none,none,none,pure?,none,none,none,1,0,pure,1.10E-05,1.00E-05,0.008412,1.00E-05,1.00E-05,0.153218,0.838319,1.00E-05,0.991537,TRUE
617,SYST-MOR-0007428,none,none,none,pure?,none,none,none,1,0,pure,0.004457,0.009324,1.00E-05,1.00E-05,0.005877,0.239578,0.740734,1.00E-05,0.980312,FALSE
618,SYST-MOR-0007429,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.137728,0.862212,1.00E-05,0.99994,TRUE
619,SYST-MOR-0007430,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.107779,0.892161,1.00E-05,0.99994,TRUE
620,SYST-MOR-0007431,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.219504,0.780436,1.00E-05,0.99994,TRUE
621,SYST-MOR-0007432,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.90E-05,1.20E-05,1.00E-05,0.012982,0.986946,1.00E-05,0.999928,TRUE
622,SYST-MOR-0007433,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.275031,0.724909,1.00E-05,0.99994,TRUE
623,SYST-MOR-0007434,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,0.010934,1.00E-05,0.147893,0.841123,1.00E-05,0.989016,TRUE
624,SYST-MOR-0007435,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,1.00E-05,1.00E-05,1.00E-05,0.182549,1.00E-05,0.022206,0.795195,1.00E-05,0.817401,TRUE
625,SYST-MOR-0007436,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,1.00E-05,1.00E-05,1.00E-05,0.474958,1.00E-05,0.020181,0.50481,1.00E-05,0.524991,TRUE
626,SYST-MOR-0007437,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,0.031372,1.00E-05,0.085225,0.883353,1.00E-05,0.968578,TRUE
627,SYST-MOR-0007438,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,1.00E-05,1.60E-05,1.00E-05,0.058648,1.30E-05,0.034107,0.907187,1.00E-05,0.941294,TRUE
628,SYST-MOR-0007439,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,1.00E-05,1.00E-05,1.00E-05,0.517108,1.00E-05,1.00E-05,0.482832,1.00E-05,0.482842,TRUE
629,SYST-MOR-0007440,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,1.00E-05,1.00E-05,1.00E-05,0.053401,0.005402,0.051867,0.889291,1.00E-05,0.941158,TRUE
630,SYST-MOR-0007441,none,none,none,hybrid?,none,none,none,0,1,uncertain pure,1.00E-05,1.00E-05,1.00E-05,0.059377,1.00E-05,0.081056,0.859517,1.00E-05,0.940573,TRUE
631,SYST-MOR-0007442,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,1.00E-05,1.00E-05,1.00E-05,0.337443,1.00E-05,0.016924,0.645583,1.00E-05,0.662507,TRUE
632,SYST-MOR-0007443,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,1.00E-05,1.00E-05,1.00E-05,0.314219,1.00E-05,1.00E-05,0.685721,1.00E-05,0.685731,TRUE
633,SYST-MOR-0007444,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,1.00E-05,1.00E-05,1.00E-05,0.074499,1.00E-05,0.034559,0.890892,1.00E-05,0.925451,TRUE
634,SYST-MOR-0007445,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,1.00E-05,0.02029,0.014295,0.032492,1.00E-05,0.022327,0.910565,1.00E-05,0.932892,TRUE
635,SYST-MOR-0007446,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.20E-05,0.061392,0.938546,1.00E-05,0.999938,TRUE
636,SYST-MOR-0007447,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
637,SYST-MOR-0007448,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
638,SYST-MOR-0007449,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.024451,0.975489,1.00E-05,0.99994,TRUE
639,SYST-MOR-0007450,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
640,SYST-MOR-0007451,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.60E-05,0.999924,1.00E-05,0.99994,TRUE
641,SYST-MOR-0007452,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
642,SYST-MOR-0007453,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
643,SYST-MOR-0007454,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
644,SYST-MOR-0007455,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,0.005363,0.01813,0.015052,0.961415,1.00E-05,0.976467,FALSE
645,SYST-MOR-0007456,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.03169,0.96825,1.00E-05,0.99994,TRUE
646,SYST-MOR-0007457,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,0.004238,1.00E-05,1.00E-05,1.50E-05,0.014821,0.980886,1.00E-05,0.995707,TRUE
647,SYST-MOR-0007458,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.03403,0.96591,1.00E-05,0.99994,TRUE
648,SYST-MOR-0007459,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,0.000408,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.999532,1.00E-05,0.999542,TRUE
649,SYST-MOR-0007460,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.011667,0.988273,1.00E-05,0.99994,TRUE
650,SYST-MOR-0007461,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.30E-05,0.999927,1.00E-05,0.99994,TRUE
651,SYST-MOR-0007462,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.40E-05,1.00E-05,0.999926,1.00E-05,0.999936,TRUE
652,SYST-MOR-0007463,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,0.99994,TRUE
653,SYST-MOR-0007464,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.40E-05,1.00E-05,0.999926,1.00E-05,0.999936,TRUE
654,SYST-MOR-0007465,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.20E-05,1.00E-05,0.029115,0.970823,1.00E-05,0.999938,TRUE
655,SYST-MOR-0007466,none,none,none,pure?,none,none,none,1,0,pure,1.10E-05,0.006989,1.10E-05,0.016299,1.00E-05,0.261036,0.715635,1.00E-05,0.976671,TRUE
656,SYST-MOR-0007467,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.423109,0.576831,1.00E-05,0.99994,TRUE
657,SYST-MOR-0007468,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.277677,0.722263,1.00E-05,0.99994,TRUE
658,SYST-MOR-0007469,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.000277,1.00E-05,1.00E-05,0.352212,0.64746,1.00E-05,0.999672,TRUE
659,SYST-MOR-0007470,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.353435,0.646505,1.00E-05,0.99994,TRUE
660,SYST-MOR-0007471,none,none,none,none,none,none,pure?,1,0,pure,0.981596,1.00E-05,0.00395,1.00E-05,1.00E-05,1.00E-05,0.014404,1.00E-05,0.014414,FALSE
661,SYST-MOR-0007472,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,0.005299,0.002478,0.007025,1.00E-05,0.446065,0.539103,1.00E-05,0.985168,FALSE
662,SYST-MOR-0007473,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,0.007426,1.60E-05,0.308765,0.683752,1.00E-05,0.992517,TRUE
663,SYST-MOR-0007474,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.333574,0.666366,1.00E-05,0.99994,TRUE
664,SYST-MOR-0007475,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.460115,0.539825,1.00E-05,0.99994,TRUE
665,SYST-MOR-0007476,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.277448,0.722492,1.00E-05,0.99994,TRUE
666,SYST-MOR-0007477,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.309764,0.690176,1.00E-05,0.99994,TRUE
667,SYST-MOR-0007478,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.331376,0.668564,1.00E-05,0.99994,TRUE
668,SYST-MOR-0007479,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.318481,0.681459,1.00E-05,0.99994,TRUE
669,SYST-MOR-0007480,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.317476,0.682464,1.00E-05,0.99994,TRUE
670,SYST-MOR-0007481,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.400371,0.592383,0.007196,0.992754,TRUE
671,SYST-MOR-0007482,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,0.009562,1.00E-05,1.00E-05,0.303319,0.687069,1.00E-05,0.990388,TRUE
672,SYST-MOR-0007483,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,0.005533,1.00E-05,1.00E-05,1.00E-05,0.25661,0.737807,1.00E-05,0.994417,TRUE
673,SYST-MOR-0007484,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.435478,0.564462,1.00E-05,0.99994,TRUE
674,SYST-MOR-0007485,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.43883,0.56111,1.00E-05,0.99994,TRUE
675,SYST-MOR-0007486,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.006349,1.00E-05,0.993591,1.00E-05,0.993601,TRUE
676,SYST-MOR-0007487,none,none,hybrid?,pure?,none,none,none,1,1,uncertain hybrid,0.000819,1.00E-05,1.00E-05,1.00E-05,0.023722,1.00E-05,0.97541,1.00E-05,0.97542,FALSE
677,SYST-MOR-0007488,none,none,none,pure?,none,none,none,1,0,pure,1.00E-05,0.002894,1.00E-05,1.00E-05,0.018647,0.016212,0.962207,1.00E-05,0.978419,FALSE
